Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Below poverty level!!Estimate,Alabama!!Below poverty level!!Margin of Error,Alabama!!Percent below poverty level!!Estimate,Alabama!!Percent below poverty level!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Below poverty level!!Estimate,Alaska!!Below poverty level!!Margin of Error,Alaska!!Percent below poverty level!!Estimate,Alaska!!Percent below poverty level!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Below poverty level!!Estimate,Arizona!!Below poverty level!!Margin of Error,Arizona!!Percent below poverty level!!Estimate,Arizona!!Percent below poverty level!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Below poverty level!!Estimate,Arkansas!!Below poverty level!!Margin of Error,Arkansas!!Percent below poverty level!!Estimate,Arkansas!!Percent below poverty level!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Below poverty level!!Estimate,California!!Below poverty level!!Margin of Error,California!!Percent below poverty level!!Estimate,California!!Percent below poverty level!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Below poverty level!!Estimate,Colorado!!Below poverty level!!Margin of Error,Colorado!!Percent below poverty level!!Estimate,Colorado!!Percent below poverty level!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Below poverty level!!Estimate,Connecticut!!Below poverty level!!Margin of Error,Connecticut!!Percent below poverty level!!Estimate,Connecticut!!Percent below poverty level!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Below poverty level!!Estimate,Delaware!!Below poverty level!!Margin of Error,Delaware!!Percent below poverty level!!Estimate,Delaware!!Percent below poverty level!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Below poverty level!!Estimate,District of Columbia!!Below poverty level!!Margin of Error,District of Columbia!!Percent below poverty level!!Estimate,District of Columbia!!Percent below poverty level!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Below poverty level!!Estimate,Florida!!Below poverty level!!Margin of Error,Florida!!Percent below poverty level!!Estimate,Florida!!Percent below poverty level!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Below poverty level!!Estimate,Georgia!!Below poverty level!!Margin of Error,Georgia!!Percent below poverty level!!Estimate,Georgia!!Percent below poverty level!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Below poverty level!!Estimate,Hawaii!!Below poverty level!!Margin of Error,Hawaii!!Percent below poverty level!!Estimate,Hawaii!!Percent below poverty level!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Below poverty level!!Estimate,Idaho!!Below poverty level!!Margin of Error,Idaho!!Percent below poverty level!!Estimate,Idaho!!Percent below poverty level!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Below poverty level!!Estimate,Illinois!!Below poverty level!!Margin of Error,Illinois!!Percent below poverty level!!Estimate,Illinois!!Percent below poverty level!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Below poverty level!!Estimate,Indiana!!Below poverty level!!Margin of Error,Indiana!!Percent below poverty level!!Estimate,Indiana!!Percent below poverty level!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Below poverty level!!Estimate,Iowa!!Below poverty level!!Margin of Error,Iowa!!Percent below poverty level!!Estimate,Iowa!!Percent below poverty level!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Below poverty level!!Estimate,Kansas!!Below poverty level!!Margin of Error,Kansas!!Percent below poverty level!!Estimate,Kansas!!Percent below poverty level!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Below poverty level!!Estimate,Kentucky!!Below poverty level!!Margin of Error,Kentucky!!Percent below poverty level!!Estimate,Kentucky!!Percent below poverty level!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Below poverty level!!Estimate,Louisiana!!Below poverty level!!Margin of Error,Louisiana!!Percent below poverty level!!Estimate,Louisiana!!Percent below poverty level!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Below poverty level!!Estimate,Maine!!Below poverty level!!Margin of Error,Maine!!Percent below poverty level!!Estimate,Maine!!Percent below poverty level!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Below poverty level!!Estimate,Maryland!!Below poverty level!!Margin of Error,Maryland!!Percent below poverty level!!Estimate,Maryland!!Percent below poverty level!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Below poverty level!!Estimate,Massachusetts!!Below poverty level!!Margin of Error,Massachusetts!!Percent below poverty level!!Estimate,Massachusetts!!Percent below poverty level!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Below poverty level!!Estimate,Michigan!!Below poverty level!!Margin of Error,Michigan!!Percent below poverty level!!Estimate,Michigan!!Percent below poverty level!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Below poverty level!!Estimate,Minnesota!!Below poverty level!!Margin of Error,Minnesota!!Percent below poverty level!!Estimate,Minnesota!!Percent below poverty level!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Below poverty level!!Estimate,Mississippi!!Below poverty level!!Margin of Error,Mississippi!!Percent below poverty level!!Estimate,Mississippi!!Percent below poverty level!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Below poverty level!!Estimate,Missouri!!Below poverty level!!Margin of Error,Missouri!!Percent below poverty level!!Estimate,Missouri!!Percent below poverty level!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Below poverty level!!Estimate,Montana!!Below poverty level!!Margin of Error,Montana!!Percent below poverty level!!Estimate,Montana!!Percent below poverty level!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Below poverty level!!Estimate,Nebraska!!Below poverty level!!Margin of Error,Nebraska!!Percent below poverty level!!Estimate,Nebraska!!Percent below poverty level!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Below poverty level!!Estimate,Nevada!!Below poverty level!!Margin of Error,Nevada!!Percent below poverty level!!Estimate,Nevada!!Percent below poverty level!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Below poverty level!!Estimate,New Hampshire!!Below poverty level!!Margin of Error,New Hampshire!!Percent below poverty level!!Estimate,New Hampshire!!Percent below poverty level!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Below poverty level!!Estimate,New Jersey!!Below poverty level!!Margin of Error,New Jersey!!Percent below poverty level!!Estimate,New Jersey!!Percent below poverty level!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Below poverty level!!Estimate,New Mexico!!Below poverty level!!Margin of Error,New Mexico!!Percent below poverty level!!Estimate,New Mexico!!Percent below poverty level!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Below poverty level!!Estimate,New York!!Below poverty level!!Margin of Error,New York!!Percent below poverty level!!Estimate,New York!!Percent below poverty level!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Below poverty level!!Estimate,North Carolina!!Below poverty level!!Margin of Error,North Carolina!!Percent below poverty level!!Estimate,North Carolina!!Percent below poverty level!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Below poverty level!!Estimate,North Dakota!!Below poverty level!!Margin of Error,North Dakota!!Percent below poverty level!!Estimate,North Dakota!!Percent below poverty level!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Below poverty level!!Estimate,Ohio!!Below poverty level!!Margin of Error,Ohio!!Percent below poverty level!!Estimate,Ohio!!Percent below poverty level!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Below poverty level!!Estimate,Oklahoma!!Below poverty level!!Margin of Error,Oklahoma!!Percent below poverty level!!Estimate,Oklahoma!!Percent below poverty level!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Below poverty level!!Estimate,Oregon!!Below poverty level!!Margin of Error,Oregon!!Percent below poverty level!!Estimate,Oregon!!Percent below poverty level!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Below poverty level!!Estimate,Pennsylvania!!Below poverty level!!Margin of Error,Pennsylvania!!Percent below poverty level!!Estimate,Pennsylvania!!Percent below poverty level!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Below poverty level!!Estimate,Rhode Island!!Below poverty level!!Margin of Error,Rhode Island!!Percent below poverty level!!Estimate,Rhode Island!!Percent below poverty level!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Below poverty level!!Estimate,South Carolina!!Below poverty level!!Margin of Error,South Carolina!!Percent below poverty level!!Estimate,South Carolina!!Percent below poverty level!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Below poverty level!!Estimate,South Dakota!!Below poverty level!!Margin of Error,South Dakota!!Percent below poverty level!!Estimate,South Dakota!!Percent below poverty level!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Below poverty level!!Estimate,Tennessee!!Below poverty level!!Margin of Error,Tennessee!!Percent below poverty level!!Estimate,Tennessee!!Percent below poverty level!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Below poverty level!!Estimate,Texas!!Below poverty level!!Margin of Error,Texas!!Percent below poverty level!!Estimate,Texas!!Percent below poverty level!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Below poverty level!!Estimate,Utah!!Below poverty level!!Margin of Error,Utah!!Percent below poverty level!!Estimate,Utah!!Percent below poverty level!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Below poverty level!!Estimate,Vermont!!Below poverty level!!Margin of Error,Vermont!!Percent below poverty level!!Estimate,Vermont!!Percent below poverty level!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Below poverty level!!Estimate,Virginia!!Below poverty level!!Margin of Error,Virginia!!Percent below poverty level!!Estimate,Virginia!!Percent below poverty level!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Below poverty level!!Estimate,Washington!!Below poverty level!!Margin of Error,Washington!!Percent below poverty level!!Estimate,Washington!!Percent below poverty level!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Below poverty level!!Estimate,West Virginia!!Below poverty level!!Margin of Error,West Virginia!!Percent below poverty level!!Estimate,West Virginia!!Percent below poverty level!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Below poverty level!!Estimate,Wisconsin!!Below poverty level!!Margin of Error,Wisconsin!!Percent below poverty level!!Estimate,Wisconsin!!Percent below poverty level!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Below poverty level!!Estimate,Wyoming!!Below poverty level!!Margin of Error,Wyoming!!Percent below poverty level!!Estimate,Wyoming!!Percent below poverty level!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Below poverty level!!Estimate,Puerto Rico!!Below poverty level!!Margin of Error,Puerto Rico!!Percent below poverty level!!Estimate,Puerto Rico!!Percent below poverty level!!Margin of Error
Population for whom poverty status is determined,"4,706,978","±2,160","892,564","±20,244",19.00%,±0.4,"715,608",±613,"72,400","±5,190",10.10%,±0.7,"6,401,273","±3,092","1,194,506","±25,758",18.70%,±0.4,"2,865,098","±2,160","568,065","±16,759",19.80%,±0.6,"37,303,266","±7,131","6,325,319","±64,334",17.00%,±0.2,"5,069,071","±2,557","694,842","±20,406",13.70%,±0.4,"3,484,178","±1,411","372,390","±14,270",10.70%,±0.4,"890,738","±1,221","107,307","±7,877",12.00%,±0.9,"598,151",±630,"108,732","±7,746",18.20%,±1.3,"18,912,479","±5,600","3,238,581","±49,032",17.10%,±0.3,"9,652,596","±3,256","1,848,533","±37,552",19.20%,±0.4,"1,356,822","±1,094","157,243","±9,661",11.60%,±0.7,"1,565,511","±1,631","248,494","±13,813",15.90%,±0.9,"12,573,676","±4,182","1,850,562","±32,138",14.70%,±0.3,"6,342,423","±3,178","990,325","±21,187",15.60%,±0.3,"2,974,225","±2,122","377,484","±13,405",12.70%,±0.4,"2,802,207","±2,002","391,734","±12,565",14.00%,±0.4,"4,247,103","±3,119","823,197","±22,937",19.40%,±0.5,"4,471,142","±2,830","891,981","±23,215",19.90%,±0.5,"1,293,457","±1,275","189,786","±9,666",14.70%,±0.7,"5,744,445","±2,780","590,803","±19,639",10.30%,±0.3,"6,414,762","±2,601","762,645","±18,273",11.90%,±0.3,"9,663,760","±3,870","1,685,178","±30,444",17.40%,±0.3,"5,257,443","±1,790","598,371","±17,622",11.40%,±0.3,"2,890,890","±1,973","698,252","±22,688",24.20%,±0.8,"5,838,008","±3,872","947,792","±20,935",16.20%,±0.4,"980,594","±1,227","152,199","±8,004",15.50%,±0.8,"1,800,904","±1,635","233,973","±10,768",13.00%,±0.6,"2,718,565","±3,392","446,840","±19,216",16.40%,±0.7,"1,280,027","±1,345","128,466","±10,865",10.00%,±0.8,"8,691,673","±2,911","934,943","±22,315",10.80%,±0.3,"2,044,778","±1,740","426,245","±13,843",20.80%,±0.7,"19,064,064","±4,156","3,025,016","±36,603",15.90%,±0.2,"9,498,993","±3,156","1,713,132","±31,019",18.00%,±0.3,"674,852",±714,"75,703","±4,270",11.20%,±0.6,"11,227,482","±4,488","1,824,628","±28,992",16.30%,±0.3,"3,699,653","±1,970","637,429","±14,041",17.20%,±0.4,"3,826,398","±2,672","658,359","±22,218",17.20%,±0.6,"12,353,867","±3,236","1,693,285","±30,788",13.70%,±0.2,"1,010,449",±885,"138,907","±8,499",13.70%,±0.8,"4,585,454","±2,040","837,770","±22,603",18.30%,±0.5,"804,310",±815,"107,846","±5,355",13.40%,±0.7,"6,295,994","±3,016","1,129,330","±27,122",17.90%,±0.4,"25,450,518","±6,257","4,562,352","±58,642",17.90%,±0.2,"2,806,020","±2,814","360,017","±18,926",12.80%,±0.7,"601,611",±741,"71,084","±4,549",11.80%,±0.8,"7,936,903","±2,853","931,805","±22,863",11.70%,±0.3,"6,761,934","±3,299","915,278","±30,419",13.50%,±0.4,"1,801,131","±2,144","320,055","±13,000",17.80%,±0.7,"5,573,134","±3,298","737,356","±16,981",13.20%,±0.3,"561,445","±1,473","71,019","±6,087",12.60%,±1.1,"3,633,892","±1,704","1,632,533","±27,010",44.90%,±0.7
AGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Under 18 years,"1,111,960","±3,054","305,610","±9,343",27.50%,±0.8,"184,816",±702,"25,700","±2,713",13.90%,±1.5,"1,592,610","±3,316","429,486","±15,072",27.00%,±0.9,"699,890","±2,504","199,617","±8,494",28.50%,±1.2,"9,104,190","±7,852","2,167,372","±33,732",23.80%,±0.4,"1,212,834","±3,048","223,970","±11,833",18.50%,±1.0,"784,780","±1,523","116,536","±7,134",14.80%,±0.9,"200,844","±1,356","34,875","±4,206",17.40%,±2.1,"107,877",±705,"28,623","±3,579",26.50%,±3.3,"3,941,640","±6,752","1,000,736","±25,785",25.40%,±0.6,"2,467,462","±4,479","672,040","±21,510",27.20%,±0.9,"299,366","±1,243","51,233","±5,144",17.10%,±1.7,"418,917","±2,282","86,532","±7,749",20.70%,±1.8,"3,019,933","±5,079","624,272","±17,761",20.70%,±0.6,"1,562,496","±4,283","349,524","±12,182",22.40%,±0.8,"710,171","±3,297","112,573","±7,635",15.90%,±1.1,"709,367","±2,595","135,006","±6,905",19.00%,±1.0,"995,294","±3,608","263,819","±11,289",26.50%,±1.1,"1,101,862","±3,840","310,053","±12,773",28.10%,±1.2,"259,100","±1,912","54,065","±4,733",20.90%,±1.8,"1,324,739","±3,004","183,044","±9,071",13.80%,±0.7,"1,383,457","±3,039","213,206","±8,734",15.40%,±0.6,"2,228,071","±4,585","554,153","±15,082",24.90%,±0.7,"1,261,005","±2,539","183,763","±8,452",14.60%,±0.7,"737,398","±2,331","255,839","±12,382",34.70%,±1.7,"1,372,076","±4,688","310,229","±11,032",22.60%,±0.8,"215,471","±1,817","43,733","±4,074",20.30%,±1.9,"452,729","±2,228","80,839","±5,573",17.90%,±1.2,"653,420","±3,499","156,523","±9,659",24.00%,±1.5,"270,216","±1,919","42,069","±5,612",15.60%,±2.1,"2,008,358","±3,364","310,226","±12,280",15.40%,±0.6,"509,439","±2,342","149,404","±7,539",29.30%,±1.5,"4,199,069","±4,636","958,610","±18,132",22.80%,±0.4,"2,254,240","±4,414","586,104","±14,459",26.00%,±0.6,"150,855","±1,223","19,841","±1,751",13.20%,±1.1,"2,612,510","±5,046","620,921","±16,166",23.80%,±0.6,"918,995","±2,146","221,623","±7,014",24.10%,±0.8,"847,022","±3,056","195,093","±10,036",23.00%,±1.2,"2,695,837","±3,616","532,166","±15,111",19.70%,±0.6,"214,020","±1,086","41,635","±4,228",19.50%,±2.0,"1,068,623","±2,806","287,664","±12,222",26.90%,±1.1,"199,503","±1,427","34,901","±2,874",17.50%,±1.4,"1,468,555","±3,986","379,319","±13,798",25.80%,±0.9,"6,897,741","±7,646","1,776,664","±29,863",25.80%,±0.4,"872,728","±2,991","131,915","±10,017",15.10%,±1.2,"121,600","±1,158","18,816","±2,427",15.50%,±2.0,"1,828,574","±3,986","278,899","±11,094",15.30%,±0.6,"1,556,116","±3,692","288,147","±14,796",18.50%,±0.9,"373,936","±2,410","91,967","±6,038",24.60%,±1.6,"1,290,825","±3,711","235,434","±9,217",18.20%,±0.7,"132,899","±1,784","22,474","±3,213",16.90%,±2.4,"842,869","±1,689","475,040","±10,483",56.40%,±1.2
        Related children under 18 years,"1,108,644","±3,237","302,593","±9,348",27.30%,±0.8,"183,858",±844,"24,801","±2,660",13.50%,±1.4,"1,583,917","±4,069","421,401","±15,206",26.60%,±1.0,"695,406","±2,915","195,616","±8,366",28.10%,±1.2,"9,062,459","±9,302","2,128,228","±33,104",23.50%,±0.4,"1,206,677","±3,701","218,243","±12,128",18.10%,±1.0,"782,017","±1,790","113,814","±7,055",14.60%,±0.9,"200,059","±1,466","34,139","±4,221",17.10%,±2.1,"107,669",±735,"28,415","±3,569",26.40%,±3.3,"3,923,354","±7,191","983,191","±25,494",25.10%,±0.6,"2,460,130","±4,428","665,229","±21,574",27.00%,±0.9,"297,269","±1,484","49,347","±5,183",16.60%,±1.7,"417,052","±2,516","85,094","±7,680",20.40%,±1.8,"3,008,992","±5,571","614,493","±17,540",20.40%,±0.6,"1,554,680","±4,607","342,126","±11,836",22.00%,±0.8,"707,369","±3,396","110,156","±7,563",15.60%,±1.1,"705,626","±2,768","131,685","±6,993",18.70%,±1.0,"991,126","±3,813","259,926","±11,084",26.20%,±1.1,"1,098,171","±3,919","306,955","±12,677",28.00%,±1.2,"257,391","±2,124","52,564","±4,765",20.40%,±1.8,"1,318,970","±3,491","177,847","±9,027",13.50%,±0.7,"1,376,544","±3,362","206,664","±8,621",15.00%,±0.6,"2,215,702","±4,863","542,499","±14,804",24.50%,±0.7,"1,254,546","±2,999","177,578","±8,331",14.20%,±0.7,"735,754","±2,437","254,284","±12,408",34.60%,±1.7,"1,364,554","±4,687","303,214","±10,981",22.20%,±0.8,"213,882","±1,914","42,340","±4,020",19.80%,±1.8,"450,673","±2,345","78,961","±5,561",17.50%,±1.2,"649,703","±3,713","153,212","±9,601",23.60%,±1.5,"268,416","±2,166","40,536","±5,556",15.10%,±2.1,"2,002,607","±3,769","305,152","±12,375",15.20%,±0.6,"507,989","±2,385","148,102","±7,513",29.20%,±1.5,"4,184,086","±4,711","944,617","±18,093",22.60%,±0.4,"2,246,030","±4,897","578,223","±14,514",25.70%,±0.6,"150,226","±1,233","19,317","±1,751",12.90%,±1.1,"2,599,245","±5,547","607,927","±16,134",23.40%,±0.6,"913,856","±2,425","217,185","±7,011",23.80%,±0.8,"841,802","±3,528","189,970","±9,888",22.60%,±1.2,"2,682,852","±4,455","519,561","±15,108",19.40%,±0.6,"212,784","±1,199","40,399","±4,321",19.00%,±2.0,"1,064,821","±3,002","284,142","±12,062",26.70%,±1.1,"197,510","±1,361","33,529","±2,806",17.00%,±1.4,"1,461,342","±4,567","372,407","±13,569",25.50%,±0.9,"6,872,538","±8,785","1,754,243","±29,868",25.50%,±0.4,"869,285","±3,197","128,975","±9,882",14.80%,±1.1,"120,670","±1,172","17,984","±2,409",14.90%,±2.0,"1,822,080","±4,315","272,802","±10,967",15.00%,±0.6,"1,547,746","±3,895","280,156","±14,444",18.10%,±0.9,"371,773","±2,750","89,809","±6,000",24.20%,±1.6,"1,284,913","±3,965","229,908","±9,262",17.90%,±0.7,"132,373","±1,896","21,948","±3,239",16.60%,±2.4,"840,404","±1,985","472,619","±10,390",56.20%,±1.2
    18 to 64 years,"2,913,655","±2,846","511,221","±14,955",17.50%,±0.5,"469,864","±1,146","44,001","±3,129",9.40%,±0.7,"3,849,083","±1,998","685,270","±14,484",17.80%,±0.4,"1,739,683","±2,475","322,189","±10,547",18.50%,±0.6,"23,696,723","±4,118","3,690,052","±37,451",15.60%,±0.2,"3,260,642","±2,218","424,274","±11,583",13.00%,±0.4,"2,189,763","±1,971","220,868","±9,661",10.10%,±0.4,"552,690",±819,"62,343","±5,001",11.30%,±0.9,"420,466",±621,"71,808","±5,264",17.10%,±1.2,"11,529,525","±4,429","1,885,810","±27,105",16.40%,±0.2,"6,075,161","±4,970","1,052,373","±20,750",17.30%,±0.3,"851,923",±878,"91,891","±5,538",10.80%,±0.6,"939,797","±1,617","141,908","±7,282",15.10%,±0.8,"7,920,932","±3,761","1,082,219","±18,171",13.70%,±0.2,"3,926,478","±3,518","579,616","±11,902",14.80%,±0.3,"1,818,375","±2,484","230,004","±7,733",12.60%,±0.4,"1,717,177","±2,123","231,616","±7,173",13.50%,±0.4,"2,660,852","±2,691","486,936","±13,183",18.30%,±0.5,"2,792,654","±3,180","509,048","±13,450",18.20%,±0.5,"814,916","±1,420","117,629","±5,931",14.40%,±0.7,"3,680,874","±2,379","351,711","±13,235",9.60%,±0.4,"4,109,361","±2,441","463,307","±12,773",11.30%,±0.3,"6,031,559","±2,982","1,014,349","±18,494",16.80%,±0.3,"3,296,248","±2,421","359,230","±10,620",10.90%,±0.3,"1,764,534","±2,146","383,603","±11,552",21.70%,±0.7,"3,618,294","±3,716","560,974","±14,127",15.50%,±0.4,"611,294","±1,292","95,255","±4,851",15.60%,±0.8,"1,103,658","±1,607","135,020","±6,395",12.20%,±0.6,"1,710,390","±1,461","261,573","±10,867",15.30%,±0.6,"822,925","±1,603","74,108","±5,843",9.00%,±0.7,"5,471,552","±2,161","528,666","±11,819",9.70%,±0.2,"1,245,759","±1,848","242,326","±8,375",19.50%,±0.7,"12,203,665","±3,763","1,762,055","±24,870",14.40%,±0.2,"5,940,178","±4,000","996,164","±21,873",16.80%,±0.4,"428,967","±1,194","45,816","±3,024",10.70%,±0.7,"6,976,468","±4,205","1,071,829","±16,584",15.40%,±0.2,"2,263,461","±2,208","364,693","±8,508",16.10%,±0.4,"2,406,932","±2,409","420,579","±14,059",17.50%,±0.6,"7,697,616","±3,217","997,684","±18,157",13.00%,±0.2,"644,909",±875,"82,562","±5,613",12.80%,±0.9,"2,840,215","±2,635","481,725","±13,533",17.00%,±0.5,"490,479","±1,279","61,501","±3,608",12.50%,±0.7,"3,934,068","±3,328","660,369","±15,789",16.80%,±0.4,"15,798,630","±5,619","2,465,943","±35,339",15.60%,±0.2,"1,665,371","±1,436","209,927","±10,075",12.60%,±0.6,"384,721",±886,"45,115","±2,869",11.70%,±0.8,"5,072,169","±3,784","570,892","±15,058",11.30%,±0.3,"4,317,995","±2,395","557,493","±17,832",12.90%,±0.4,"1,124,636","±1,631","201,321","±8,734",17.90%,±0.8,"3,487,888","±2,344","442,497","±10,360",12.70%,±0.3,"355,624","±1,280","45,018","±3,798",12.70%,±1.1,"2,216,206",±595,"929,436","±17,767",41.90%,±0.8
