Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Below poverty level!!Estimate,Alabama!!Below poverty level!!Margin of Error,Alabama!!Percent below poverty level!!Estimate,Alabama!!Percent below poverty level!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Below poverty level!!Estimate,Alaska!!Below poverty level!!Margin of Error,Alaska!!Percent below poverty level!!Estimate,Alaska!!Percent below poverty level!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Below poverty level!!Estimate,Arizona!!Below poverty level!!Margin of Error,Arizona!!Percent below poverty level!!Estimate,Arizona!!Percent below poverty level!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Below poverty level!!Estimate,Arkansas!!Below poverty level!!Margin of Error,Arkansas!!Percent below poverty level!!Estimate,Arkansas!!Percent below poverty level!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Below poverty level!!Estimate,California!!Below poverty level!!Margin of Error,California!!Percent below poverty level!!Estimate,California!!Percent below poverty level!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Below poverty level!!Estimate,Colorado!!Below poverty level!!Margin of Error,Colorado!!Percent below poverty level!!Estimate,Colorado!!Percent below poverty level!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Below poverty level!!Estimate,Connecticut!!Below poverty level!!Margin of Error,Connecticut!!Percent below poverty level!!Estimate,Connecticut!!Percent below poverty level!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Below poverty level!!Estimate,Delaware!!Below poverty level!!Margin of Error,Delaware!!Percent below poverty level!!Estimate,Delaware!!Percent below poverty level!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Below poverty level!!Estimate,District of Columbia!!Below poverty level!!Margin of Error,District of Columbia!!Percent below poverty level!!Estimate,District of Columbia!!Percent below poverty level!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Below poverty level!!Estimate,Florida!!Below poverty level!!Margin of Error,Florida!!Percent below poverty level!!Estimate,Florida!!Percent below poverty level!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Below poverty level!!Estimate,Georgia!!Below poverty level!!Margin of Error,Georgia!!Percent below poverty level!!Estimate,Georgia!!Percent below poverty level!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Below poverty level!!Estimate,Hawaii!!Below poverty level!!Margin of Error,Hawaii!!Percent below poverty level!!Estimate,Hawaii!!Percent below poverty level!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Below poverty level!!Estimate,Idaho!!Below poverty level!!Margin of Error,Idaho!!Percent below poverty level!!Estimate,Idaho!!Percent below poverty level!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Below poverty level!!Estimate,Illinois!!Below poverty level!!Margin of Error,Illinois!!Percent below poverty level!!Estimate,Illinois!!Percent below poverty level!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Below poverty level!!Estimate,Indiana!!Below poverty level!!Margin of Error,Indiana!!Percent below poverty level!!Estimate,Indiana!!Percent below poverty level!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Below poverty level!!Estimate,Iowa!!Below poverty level!!Margin of Error,Iowa!!Percent below poverty level!!Estimate,Iowa!!Percent below poverty level!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Below poverty level!!Estimate,Kansas!!Below poverty level!!Margin of Error,Kansas!!Percent below poverty level!!Estimate,Kansas!!Percent below poverty level!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Below poverty level!!Estimate,Kentucky!!Below poverty level!!Margin of Error,Kentucky!!Percent below poverty level!!Estimate,Kentucky!!Percent below poverty level!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Below poverty level!!Estimate,Louisiana!!Below poverty level!!Margin of Error,Louisiana!!Percent below poverty level!!Estimate,Louisiana!!Percent below poverty level!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Below poverty level!!Estimate,Maine!!Below poverty level!!Margin of Error,Maine!!Percent below poverty level!!Estimate,Maine!!Percent below poverty level!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Below poverty level!!Estimate,Maryland!!Below poverty level!!Margin of Error,Maryland!!Percent below poverty level!!Estimate,Maryland!!Percent below poverty level!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Below poverty level!!Estimate,Massachusetts!!Below poverty level!!Margin of Error,Massachusetts!!Percent below poverty level!!Estimate,Massachusetts!!Percent below poverty level!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Below poverty level!!Estimate,Michigan!!Below poverty level!!Margin of Error,Michigan!!Percent below poverty level!!Estimate,Michigan!!Percent below poverty level!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Below poverty level!!Estimate,Minnesota!!Below poverty level!!Margin of Error,Minnesota!!Percent below poverty level!!Estimate,Minnesota!!Percent below poverty level!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Below poverty level!!Estimate,Mississippi!!Below poverty level!!Margin of Error,Mississippi!!Percent below poverty level!!Estimate,Mississippi!!Percent below poverty level!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Below poverty level!!Estimate,Missouri!!Below poverty level!!Margin of Error,Missouri!!Percent below poverty level!!Estimate,Missouri!!Percent below poverty level!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Below poverty level!!Estimate,Montana!!Below poverty level!!Margin of Error,Montana!!Percent below poverty level!!Estimate,Montana!!Percent below poverty level!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Below poverty level!!Estimate,Nebraska!!Below poverty level!!Margin of Error,Nebraska!!Percent below poverty level!!Estimate,Nebraska!!Percent below poverty level!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Below poverty level!!Estimate,Nevada!!Below poverty level!!Margin of Error,Nevada!!Percent below poverty level!!Estimate,Nevada!!Percent below poverty level!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Below poverty level!!Estimate,New Hampshire!!Below poverty level!!Margin of Error,New Hampshire!!Percent below poverty level!!Estimate,New Hampshire!!Percent below poverty level!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Below poverty level!!Estimate,New Jersey!!Below poverty level!!Margin of Error,New Jersey!!Percent below poverty level!!Estimate,New Jersey!!Percent below poverty level!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Below poverty level!!Estimate,New Mexico!!Below poverty level!!Margin of Error,New Mexico!!Percent below poverty level!!Estimate,New Mexico!!Percent below poverty level!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Below poverty level!!Estimate,New York!!Below poverty level!!Margin of Error,New York!!Percent below poverty level!!Estimate,New York!!Percent below poverty level!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Below poverty level!!Estimate,North Carolina!!Below poverty level!!Margin of Error,North Carolina!!Percent below poverty level!!Estimate,North Carolina!!Percent below poverty level!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Below poverty level!!Estimate,North Dakota!!Below poverty level!!Margin of Error,North Dakota!!Percent below poverty level!!Estimate,North Dakota!!Percent below poverty level!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Below poverty level!!Estimate,Ohio!!Below poverty level!!Margin of Error,Ohio!!Percent below poverty level!!Estimate,Ohio!!Percent below poverty level!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Below poverty level!!Estimate,Oklahoma!!Below poverty level!!Margin of Error,Oklahoma!!Percent below poverty level!!Estimate,Oklahoma!!Percent below poverty level!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Below poverty level!!Estimate,Oregon!!Below poverty level!!Margin of Error,Oregon!!Percent below poverty level!!Estimate,Oregon!!Percent below poverty level!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Below poverty level!!Estimate,Pennsylvania!!Below poverty level!!Margin of Error,Pennsylvania!!Percent below poverty level!!Estimate,Pennsylvania!!Percent below poverty level!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Below poverty level!!Estimate,Rhode Island!!Below poverty level!!Margin of Error,Rhode Island!!Percent below poverty level!!Estimate,Rhode Island!!Percent below poverty level!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Below poverty level!!Estimate,South Carolina!!Below poverty level!!Margin of Error,South Carolina!!Percent below poverty level!!Estimate,South Carolina!!Percent below poverty level!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Below poverty level!!Estimate,South Dakota!!Below poverty level!!Margin of Error,South Dakota!!Percent below poverty level!!Estimate,South Dakota!!Percent below poverty level!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Below poverty level!!Estimate,Tennessee!!Below poverty level!!Margin of Error,Tennessee!!Percent below poverty level!!Estimate,Tennessee!!Percent below poverty level!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Below poverty level!!Estimate,Texas!!Below poverty level!!Margin of Error,Texas!!Percent below poverty level!!Estimate,Texas!!Percent below poverty level!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Below poverty level!!Estimate,Utah!!Below poverty level!!Margin of Error,Utah!!Percent below poverty level!!Estimate,Utah!!Percent below poverty level!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Below poverty level!!Estimate,Vermont!!Below poverty level!!Margin of Error,Vermont!!Percent below poverty level!!Estimate,Vermont!!Percent below poverty level!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Below poverty level!!Estimate,Virginia!!Below poverty level!!Margin of Error,Virginia!!Percent below poverty level!!Estimate,Virginia!!Percent below poverty level!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Below poverty level!!Estimate,Washington!!Below poverty level!!Margin of Error,Washington!!Percent below poverty level!!Estimate,Washington!!Percent below poverty level!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Below poverty level!!Estimate,West Virginia!!Below poverty level!!Margin of Error,West Virginia!!Percent below poverty level!!Estimate,West Virginia!!Percent below poverty level!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Below poverty level!!Estimate,Wisconsin!!Below poverty level!!Margin of Error,Wisconsin!!Percent below poverty level!!Estimate,Wisconsin!!Percent below poverty level!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Below poverty level!!Estimate,Wyoming!!Below poverty level!!Margin of Error,Wyoming!!Percent below poverty level!!Estimate,Wyoming!!Percent below poverty level!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Below poverty level!!Estimate,Puerto Rico!!Below poverty level!!Margin of Error,Puerto Rico!!Percent below poverty level!!Estimate,Puerto Rico!!Percent below poverty level!!Margin of Error
Population for whom poverty status is determined,"4,736,333","±2,309","876,016","±23,918",18.50%,±0.5,"720,765",±857,"74,532","±5,835",10.30%,±0.8,"6,671,705","±3,550","1,159,043","±29,822",17.40%,±0.4,"2,887,337","±2,988","550,508","±17,473",19.10%,±0.6,"38,398,057","±6,625","5,891,678","±66,827",15.30%,±0.2,"5,339,618","±2,635","613,549","±20,501",11.50%,±0.4,"3,480,932","±2,053","366,909","±15,789",10.50%,±0.5,"920,355",±878,"114,360","±9,567",12.40%,±1.0,"638,027",±441,"110,500","±8,628",17.30%,±1.4,"19,850,054","±6,121","3,116,886","±47,330",15.70%,±0.2,"9,943,145","±3,984","1,694,988","±33,156",17.00%,±0.3,"1,394,121","±1,528","147,984","±8,530",10.60%,±0.6,"1,622,116","±2,056","245,551","±13,820",15.10%,±0.9,"12,559,422","±3,422","1,703,258","±35,831",13.60%,±0.3,"6,417,418","±3,611","933,181","±24,656",14.50%,±0.4,"3,021,823","±2,361","367,414","±13,279",12.20%,±0.4,"2,830,943","±2,019","368,879","±13,898",13.00%,±0.5,"4,290,022","±2,851","794,055","±21,101",18.50%,±0.5,"4,541,688","±2,472","889,946","±24,422",19.60%,±0.5,"1,292,996","±1,632","172,620","±9,255",13.40%,±0.7,"5,863,290","±3,873","570,776","±21,279",9.70%,±0.4,"6,558,724","±2,955","752,071","±21,473",11.50%,±0.3,"9,698,396","±3,148","1,529,645","±27,659",15.80%,±0.3,"5,366,594","±2,516","546,431","±16,392",10.20%,±0.3,"2,896,579","±1,923","637,128","±21,554",22.00%,±0.7,"5,901,967","±3,392","875,495","±21,660",14.80%,±0.4,"1,007,727","±1,004","147,287","±8,916",14.60%,±0.9,"1,842,682","±1,204","231,321","±10,619",12.60%,±0.6,"2,850,472","±2,159","418,243","±18,129",14.70%,±0.6,"1,288,060","±1,341","106,046","±8,442",8.20%,±0.7,"8,781,575","±3,097","946,114","±26,304",10.80%,±0.3,"2,044,431","±1,676","417,834","±15,720",20.40%,±0.8,"19,283,776","±5,245","2,970,032","±47,607",15.40%,±0.2,"9,790,073","±3,862","1,607,835","±31,818",16.40%,±0.3,"731,354",±783,"80,170","±5,329",11.00%,±0.7,"11,295,340","±4,411","1,674,415","±34,580",14.80%,±0.3,"3,795,764","±1,895","610,828","±15,093",16.10%,±0.4,"3,952,077","±2,585","607,029","±22,484",15.40%,±0.6,"12,385,716","±4,035","1,629,995","±31,848",13.20%,±0.3,"1,016,343",±626,"141,035","±9,670",13.90%,±1.0,"4,750,144","±3,538","790,715","±22,651",16.60%,±0.5,"829,644","±1,156","114,071","±7,467",13.70%,±0.9,"6,440,381","±3,291","1,077,900","±30,450",16.70%,±0.5,"26,846,203","±6,615","4,255,517","±65,900",15.90%,±0.2,"2,947,861","±2,168","331,854","±15,217",11.30%,±0.5,"600,659",±867,"61,314","±5,009",10.20%,±0.8,"8,131,328","±3,187","909,346","±25,335",11.20%,±0.3,"7,036,725","±3,798","857,801","±23,751",12.20%,±0.3,"1,793,096","±1,902","321,583","±14,177",17.90%,±0.8,"5,620,223","±2,582","677,964","±19,332",12.10%,±0.3,"572,319",±727,"63,425","±7,239",11.10%,±1.3,"3,443,611",±865,"1,586,285","±22,921",46.10%,±0.7
AGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Under 18 years,"1,092,958","±4,045","290,825","±11,197",26.60%,±1.0,"183,239","±1,048","27,849","±3,346",15.20%,±1.8,"1,595,584","±3,669","393,858","±15,818",24.70%,±1.0,"689,881","±3,343","187,693","±9,589",27.20%,±1.4,"8,981,881","±7,281","1,901,505","±30,934",21.20%,±0.3,"1,239,869","±3,177","182,541","±10,546",14.70%,±0.8,"751,881","±2,276","109,293","±8,018",14.50%,±1.1,"201,276",±955,"38,972","±5,452",19.40%,±2.7,"116,058",±538,"29,729","±3,948",25.60%,±3.4,"4,034,202","±6,594","931,601","±23,180",23.10%,±0.6,"2,467,353","±4,819","603,354","±18,793",24.50%,±0.8,"306,013","±1,456","43,438","±5,000",14.20%,±1.6,"424,463","±2,538","75,634","±6,320",17.80%,±1.5,"2,918,062","±4,424","558,784","±18,974",19.10%,±0.7,"1,545,988","±4,536","322,520","±14,077",20.90%,±0.9,"714,933","±3,305","105,540","±6,750",14.80%,±0.9,"711,245","±2,775","122,329","±7,873",17.20%,±1.1,"988,271","±4,026","256,106","±11,125",25.90%,±1.1,"1,102,142","±3,290","312,710","±12,923",28.40%,±1.2,"248,891","±1,685","43,343","±4,733",17.40%,±1.9,"1,326,022","±4,148","175,124","±11,209",13.20%,±0.8,"1,367,066","±3,246","202,513","±9,703",14.80%,±0.7,"2,165,334","±3,939","485,920","±14,161",22.40%,±0.7,"1,262,904","±3,286","165,399","±8,842",13.10%,±0.7,"717,479","±2,903","224,273","±10,578",31.30%,±1.5,"1,362,918","±4,361","275,711","±13,043",20.20%,±0.9,"220,891","±1,635","42,837","±5,248",19.40%,±2.4,"463,054","±1,912","78,002","±5,783",16.80%,±1.2,"657,834","±2,389","137,348","±9,695",20.90%,±1.5,"258,185","±1,783","27,592","±3,239",10.70%,±1.3,"1,973,408","±3,261","308,238","±14,603",15.60%,±0.7,"493,508","±2,841","141,053","±8,109",28.60%,±1.6,"4,136,399","±5,724","910,022","±24,584",22.00%,±0.6,"2,254,289","±5,474","529,635","±16,305",23.50%,±0.7,"168,518","±1,351","20,308","±2,720",12.10%,±1.6,"2,586,663","±5,080","550,270","±18,485",21.30%,±0.7,"942,107","±2,507","208,993","±8,936",22.20%,±1.0,"842,712","±2,977","170,659","±10,803",20.30%,±1.3,"2,645,675","±4,760","512,793","±17,336",19.40%,±0.6,"209,265","±1,063","40,566","±4,815",19.40%,±2.3,"1,067,138","±4,032","256,179","±11,205",24.00%,±1.0,"205,346","±1,756","37,247","±3,635",18.10%,±1.7,"1,469,880","±4,208","355,175","±14,694",24.20%,±1.0,"7,123,545","±7,737","1,637,308","±35,543",23.00%,±0.5,"900,713","±2,386","115,994","±8,518",12.90%,±0.9,"116,713","±1,140","15,469","±2,725",13.30%,±2.3,"1,842,215","±4,454","272,829","±11,830",14.80%,±0.6,"1,583,981","±4,233","246,076","±12,829",15.50%,±0.8,"371,562","±2,717","93,524","±6,906",25.20%,±1.8,"1,268,029","±3,048","207,438","±10,662",16.40%,±0.8,"137,243","±2,551","18,154","±3,938",13.20%,±2.9,"734,295","±1,026","428,126","±10,100",58.30%,±1.4
        Under 5 years,"281,052","±3,134","83,647","±4,595",29.80%,±1.6,"53,494",±968,"8,617","±1,449",16.10%,±2.6,"422,455","±2,007","112,935","±5,199",26.70%,±1.2,"183,428","±2,990","58,348","±4,110",31.80%,±2.1,"2,470,658","±4,324","549,375","±12,360",22.20%,±0.5,"330,817","±2,189","55,547","±4,839",16.80%,±1.4,"183,816","±1,444","30,114","±3,312",16.40%,±1.8,"54,912",±434,"10,594","±2,164",19.30%,±3.9,"42,641",±348,"8,670","±1,847",20.30%,±4.3,"1,080,177","±4,845","279,030","±10,375",25.80%,±0.9,"640,729","±4,724","169,623","±7,369",26.50%,±1.1,"89,802","±1,246","13,879","±2,033",15.50%,±2.3,"110,812","±1,197","23,350","±2,851",21.10%,±2.5,"769,047","±2,956","164,065","±8,303",21.30%,±1.1,"411,403","±2,762","97,437","±6,344",23.70%,±1.5,"192,187","±2,402","30,754","±2,975",16.00%,±1.5,"194,678","±2,256","39,090","±3,435",20.10%,±1.7,"267,730","±2,645","76,647","±5,352",28.60%,±2.0,"301,445","±3,162","95,023","±5,888",31.50%,±1.9,"61,966","±1,224","11,849","±2,076",19.10%,±3.3,"361,022","±2,441","53,699","±4,782",14.90%,±1.3,"361,295","±1,624","59,318","±4,193",16.40%,±1.2,"558,683","±2,369","139,753","±5,995",25.00%,±1.1,"346,269","±2,475","48,963","±3,727",14.10%,±1.1,"187,388","±2,579","65,281","±3,646",34.80%,±1.9,"367,641","±3,188","84,591","±5,965",23.00%,±1.6,"59,182","±1,100","14,800","±2,068",25.00%,±3.5,"129,087","±1,510","24,677","±2,569",19.10%,±1.9,"174,317","±1,584","40,916","±4,010",23.50%,±2.3,"62,447","±1,069","7,774","±1,527",12.40%,±2.4,"520,379","±2,631","90,771","±5,637",17.40%,±1.1,"132,676","±2,346","42,199","±2,996",31.80%,±2.2,"1,160,993","±3,946","271,790","±9,652",23.40%,±0.8,"590,644","±4,176","156,975","±6,913",26.60%,±1.1,"51,307","±1,267","7,545","±1,364",14.70%,±2.5,"678,615","±3,691","172,224","±7,235",25.40%,±1.1,"257,980","±1,752","64,516","±3,641",25.00%,±1.4,"223,031","±2,604","50,946","±4,397",22.80%,±2.0,"704,261","±2,575","149,390","±6,745",21.20%,±0.9,"53,616",±801,"10,436","±1,870",19.50%,±3.5,"281,031","±2,749","71,921","±4,589",25.60%,±1.6,"58,525","±1,727","12,012","±1,623",20.50%,±2.6,"392,652","±3,655","109,975","±6,278",28.00%,±1.6,"1,944,022","±5,440","483,188","±15,910",24.90%,±0.8,"248,195","±1,712","37,557","±3,892",15.10%,±1.6,"29,177",±945,"4,527","±1,197",15.50%,±4.1,"503,270","±3,843","81,907","±5,299",16.30%,±1.0,"437,429","±2,523","71,418","±4,837",16.30%,±1.1,"100,407","±1,765","30,340","±3,182",30.20%,±3.0,"332,916","±1,932","63,612","±4,242",19.10%,±1.3,"37,696","±1,528","6,596","±1,783",17.50%,±4.5,"172,225","±1,361","109,793","±3,977",63.70%,±2.4
        5 to 17 years,"811,906","±4,720","207,178","±9,015",25.50%,±1.1,"129,745","±1,243","19,232","±2,719",14.80%,±2.1,"1,173,129","±3,239","280,923","±13,221",23.90%,±1.1,"506,453","±3,670","129,345","±7,603",25.50%,±1.5,"6,511,223","±6,595","1,352,130","±24,400",20.80%,±0.4,"909,052","±2,913","126,994","±7,681",14.00%,±0.8,"568,065","±2,120","79,179","±6,282",13.90%,±1.1,"146,364",±788,"28,378","±4,462",19.40%,±3.1,"73,417",±471,"21,059","±3,064",28.70%,±4.2,"2,954,025","±5,377","652,571","±18,863",22.10%,±0.6,"1,826,624","±5,369","433,731","±14,821",23.70%,±0.8,"216,211",±974,"29,559","±3,864",13.70%,±1.8,"313,651","±2,413","52,284","±5,044",16.70%,±1.6,"2,149,015","±4,649","394,719","±14,108",18.40%,±0.7,"1,134,585","±4,194","225,083","±10,884",19.80%,±1.0,"522,746","±2,760","74,786","±5,322",14.30%,±1.0,"516,567","±3,067","83,239","±6,247",16.10%,±1.2,"720,541","±3,832","179,459","±8,896",24.90%,±1.2,"800,697","±4,185","217,687","±9,806",27.20%,±1.2,"186,925","±1,665","31,494","±3,469",16.80%,±1.8,"965,000","±3,403","121,425","±8,151",12.60%,±0.8,"1,005,771","±2,607","143,195","±8,103",14.20%,±0.8,"1,606,651","±3,659","346,167","±11,767",21.50%,±0.7,"916,635","±3,375","116,436","±7,045",12.70%,±0.8,"530,091","±3,072","158,992","±9,210",30.00%,±1.7,"995,277","±4,416","191,120","±9,287",19.20%,±0.9,"161,709","±1,579","28,037","±3,990",17.30%,±2.4,"333,967","±2,145","53,325","±4,498",16.00%,±1.3,"483,517","±2,344","96,432","±7,599",19.90%,±1.6,"195,738","±1,509","19,818","±2,817",10.10%,±1.4,"1,453,029","±2,243","217,467","±12,054",15.00%,±0.8,"360,832","±2,767","98,854","±7,085",27.40%,±1.9,"2,975,406","±5,022","638,232","±17,837",21.50%,±0.6,"1,663,645","±5,601","372,660","±12,222",22.40%,±0.7,"117,211","±1,454","12,763","±2,061",10.90%,±1.8,"1,908,048","±5,091","378,046","±14,318",19.80%,±0.7,"684,127","±2,745","144,477","±6,854",21.10%,±1.0,"619,681","±3,334","119,713","±8,248",19.30%,±1.3,"1,941,414","±4,607","363,403","±12,786",18.70%,±0.7,"155,649","±1,257","30,130","±3,697",19.40%,±2.3,"786,107","±3,719","184,258","±9,049",23.40%,±1.1,"146,821","±1,927","25,235","±3,088",17.20%,±2.1,"1,077,228","±4,365","245,200","±10,557",22.80%,±1.0,"5,179,523","±8,300","1,154,120","±28,467",22.30%,±0.5,"652,518","±2,960","78,437","±6,708",12.00%,±1.0,"87,536","±1,219","10,942","±2,097",12.50%,±2.4,"1,338,945","±4,961","190,922","±9,112",14.30%,±0.7,"1,146,552","±4,057","174,658","±10,287",15.20%,±0.9,"271,155","±2,522","63,184","±5,578",23.30%,±2.0,"935,113","±3,313","143,826","±7,347",15.40%,±0.8,"99,547","±2,290","11,558","±2,770",11.60%,±2.8,"562,070","±1,461","318,333","±8,740",56.60%,±1.5
