Label (Grouping),Alabama!!Total!!Estimate,Alabama!!Total!!Margin of Error,Alabama!!Below poverty level!!Estimate,Alabama!!Below poverty level!!Margin of Error,Alabama!!Percent below poverty level!!Estimate,Alabama!!Percent below poverty level!!Margin of Error,Alaska!!Total!!Estimate,Alaska!!Total!!Margin of Error,Alaska!!Below poverty level!!Estimate,Alaska!!Below poverty level!!Margin of Error,Alaska!!Percent below poverty level!!Estimate,Alaska!!Percent below poverty level!!Margin of Error,Arizona!!Total!!Estimate,Arizona!!Total!!Margin of Error,Arizona!!Below poverty level!!Estimate,Arizona!!Below poverty level!!Margin of Error,Arizona!!Percent below poverty level!!Estimate,Arizona!!Percent below poverty level!!Margin of Error,Arkansas!!Total!!Estimate,Arkansas!!Total!!Margin of Error,Arkansas!!Below poverty level!!Estimate,Arkansas!!Below poverty level!!Margin of Error,Arkansas!!Percent below poverty level!!Estimate,Arkansas!!Percent below poverty level!!Margin of Error,California!!Total!!Estimate,California!!Total!!Margin of Error,California!!Below poverty level!!Estimate,California!!Below poverty level!!Margin of Error,California!!Percent below poverty level!!Estimate,California!!Percent below poverty level!!Margin of Error,Colorado!!Total!!Estimate,Colorado!!Total!!Margin of Error,Colorado!!Below poverty level!!Estimate,Colorado!!Below poverty level!!Margin of Error,Colorado!!Percent below poverty level!!Estimate,Colorado!!Percent below poverty level!!Margin of Error,Connecticut!!Total!!Estimate,Connecticut!!Total!!Margin of Error,Connecticut!!Below poverty level!!Estimate,Connecticut!!Below poverty level!!Margin of Error,Connecticut!!Percent below poverty level!!Estimate,Connecticut!!Percent below poverty level!!Margin of Error,Delaware!!Total!!Estimate,Delaware!!Total!!Margin of Error,Delaware!!Below poverty level!!Estimate,Delaware!!Below poverty level!!Margin of Error,Delaware!!Percent below poverty level!!Estimate,Delaware!!Percent below poverty level!!Margin of Error,District of Columbia!!Total!!Estimate,District of Columbia!!Total!!Margin of Error,District of Columbia!!Below poverty level!!Estimate,District of Columbia!!Below poverty level!!Margin of Error,District of Columbia!!Percent below poverty level!!Estimate,District of Columbia!!Percent below poverty level!!Margin of Error,Florida!!Total!!Estimate,Florida!!Total!!Margin of Error,Florida!!Below poverty level!!Estimate,Florida!!Below poverty level!!Margin of Error,Florida!!Percent below poverty level!!Estimate,Florida!!Percent below poverty level!!Margin of Error,Georgia!!Total!!Estimate,Georgia!!Total!!Margin of Error,Georgia!!Below poverty level!!Estimate,Georgia!!Below poverty level!!Margin of Error,Georgia!!Percent below poverty level!!Estimate,Georgia!!Percent below poverty level!!Margin of Error,Hawaii!!Total!!Estimate,Hawaii!!Total!!Margin of Error,Hawaii!!Below poverty level!!Estimate,Hawaii!!Below poverty level!!Margin of Error,Hawaii!!Percent below poverty level!!Estimate,Hawaii!!Percent below poverty level!!Margin of Error,Idaho!!Total!!Estimate,Idaho!!Total!!Margin of Error,Idaho!!Below poverty level!!Estimate,Idaho!!Below poverty level!!Margin of Error,Idaho!!Percent below poverty level!!Estimate,Idaho!!Percent below poverty level!!Margin of Error,Illinois!!Total!!Estimate,Illinois!!Total!!Margin of Error,Illinois!!Below poverty level!!Estimate,Illinois!!Below poverty level!!Margin of Error,Illinois!!Percent below poverty level!!Estimate,Illinois!!Percent below poverty level!!Margin of Error,Indiana!!Total!!Estimate,Indiana!!Total!!Margin of Error,Indiana!!Below poverty level!!Estimate,Indiana!!Below poverty level!!Margin of Error,Indiana!!Percent below poverty level!!Estimate,Indiana!!Percent below poverty level!!Margin of Error,Iowa!!Total!!Estimate,Iowa!!Total!!Margin of Error,Iowa!!Below poverty level!!Estimate,Iowa!!Below poverty level!!Margin of Error,Iowa!!Percent below poverty level!!Estimate,Iowa!!Percent below poverty level!!Margin of Error,Kansas!!Total!!Estimate,Kansas!!Total!!Margin of Error,Kansas!!Below poverty level!!Estimate,Kansas!!Below poverty level!!Margin of Error,Kansas!!Percent below poverty level!!Estimate,Kansas!!Percent below poverty level!!Margin of Error,Kentucky!!Total!!Estimate,Kentucky!!Total!!Margin of Error,Kentucky!!Below poverty level!!Estimate,Kentucky!!Below poverty level!!Margin of Error,Kentucky!!Percent below poverty level!!Estimate,Kentucky!!Percent below poverty level!!Margin of Error,Louisiana!!Total!!Estimate,Louisiana!!Total!!Margin of Error,Louisiana!!Below poverty level!!Estimate,Louisiana!!Below poverty level!!Margin of Error,Louisiana!!Percent below poverty level!!Estimate,Louisiana!!Percent below poverty level!!Margin of Error,Maine!!Total!!Estimate,Maine!!Total!!Margin of Error,Maine!!Below poverty level!!Estimate,Maine!!Below poverty level!!Margin of Error,Maine!!Percent below poverty level!!Estimate,Maine!!Percent below poverty level!!Margin of Error,Maryland!!Total!!Estimate,Maryland!!Total!!Margin of Error,Maryland!!Below poverty level!!Estimate,Maryland!!Below poverty level!!Margin of Error,Maryland!!Percent below poverty level!!Estimate,Maryland!!Percent below poverty level!!Margin of Error,Massachusetts!!Total!!Estimate,Massachusetts!!Total!!Margin of Error,Massachusetts!!Below poverty level!!Estimate,Massachusetts!!Below poverty level!!Margin of Error,Massachusetts!!Percent below poverty level!!Estimate,Massachusetts!!Percent below poverty level!!Margin of Error,Michigan!!Total!!Estimate,Michigan!!Total!!Margin of Error,Michigan!!Below poverty level!!Estimate,Michigan!!Below poverty level!!Margin of Error,Michigan!!Percent below poverty level!!Estimate,Michigan!!Percent below poverty level!!Margin of Error,Minnesota!!Total!!Estimate,Minnesota!!Total!!Margin of Error,Minnesota!!Below poverty level!!Estimate,Minnesota!!Below poverty level!!Margin of Error,Minnesota!!Percent below poverty level!!Estimate,Minnesota!!Percent below poverty level!!Margin of Error,Mississippi!!Total!!Estimate,Mississippi!!Total!!Margin of Error,Mississippi!!Below poverty level!!Estimate,Mississippi!!Below poverty level!!Margin of Error,Mississippi!!Percent below poverty level!!Estimate,Mississippi!!Percent below poverty level!!Margin of Error,Missouri!!Total!!Estimate,Missouri!!Total!!Margin of Error,Missouri!!Below poverty level!!Estimate,Missouri!!Below poverty level!!Margin of Error,Missouri!!Percent below poverty level!!Estimate,Missouri!!Percent below poverty level!!Margin of Error,Montana!!Total!!Estimate,Montana!!Total!!Margin of Error,Montana!!Below poverty level!!Estimate,Montana!!Below poverty level!!Margin of Error,Montana!!Percent below poverty level!!Estimate,Montana!!Percent below poverty level!!Margin of Error,Nebraska!!Total!!Estimate,Nebraska!!Total!!Margin of Error,Nebraska!!Below poverty level!!Estimate,Nebraska!!Below poverty level!!Margin of Error,Nebraska!!Percent below poverty level!!Estimate,Nebraska!!Percent below poverty level!!Margin of Error,Nevada!!Total!!Estimate,Nevada!!Total!!Margin of Error,Nevada!!Below poverty level!!Estimate,Nevada!!Below poverty level!!Margin of Error,Nevada!!Percent below poverty level!!Estimate,Nevada!!Percent below poverty level!!Margin of Error,New Hampshire!!Total!!Estimate,New Hampshire!!Total!!Margin of Error,New Hampshire!!Below poverty level!!Estimate,New Hampshire!!Below poverty level!!Margin of Error,New Hampshire!!Percent below poverty level!!Estimate,New Hampshire!!Percent below poverty level!!Margin of Error,New Jersey!!Total!!Estimate,New Jersey!!Total!!Margin of Error,New Jersey!!Below poverty level!!Estimate,New Jersey!!Below poverty level!!Margin of Error,New Jersey!!Percent below poverty level!!Estimate,New Jersey!!Percent below poverty level!!Margin of Error,New Mexico!!Total!!Estimate,New Mexico!!Total!!Margin of Error,New Mexico!!Below poverty level!!Estimate,New Mexico!!Below poverty level!!Margin of Error,New Mexico!!Percent below poverty level!!Estimate,New Mexico!!Percent below poverty level!!Margin of Error,New York!!Total!!Estimate,New York!!Total!!Margin of Error,New York!!Below poverty level!!Estimate,New York!!Below poverty level!!Margin of Error,New York!!Percent below poverty level!!Estimate,New York!!Percent below poverty level!!Margin of Error,North Carolina!!Total!!Estimate,North Carolina!!Total!!Margin of Error,North Carolina!!Below poverty level!!Estimate,North Carolina!!Below poverty level!!Margin of Error,North Carolina!!Percent below poverty level!!Estimate,North Carolina!!Percent below poverty level!!Margin of Error,North Dakota!!Total!!Estimate,North Dakota!!Total!!Margin of Error,North Dakota!!Below poverty level!!Estimate,North Dakota!!Below poverty level!!Margin of Error,North Dakota!!Percent below poverty level!!Estimate,North Dakota!!Percent below poverty level!!Margin of Error,Ohio!!Total!!Estimate,Ohio!!Total!!Margin of Error,Ohio!!Below poverty level!!Estimate,Ohio!!Below poverty level!!Margin of Error,Ohio!!Percent below poverty level!!Estimate,Ohio!!Percent below poverty level!!Margin of Error,Oklahoma!!Total!!Estimate,Oklahoma!!Total!!Margin of Error,Oklahoma!!Below poverty level!!Estimate,Oklahoma!!Below poverty level!!Margin of Error,Oklahoma!!Percent below poverty level!!Estimate,Oklahoma!!Percent below poverty level!!Margin of Error,Oregon!!Total!!Estimate,Oregon!!Total!!Margin of Error,Oregon!!Below poverty level!!Estimate,Oregon!!Below poverty level!!Margin of Error,Oregon!!Percent below poverty level!!Estimate,Oregon!!Percent below poverty level!!Margin of Error,Pennsylvania!!Total!!Estimate,Pennsylvania!!Total!!Margin of Error,Pennsylvania!!Below poverty level!!Estimate,Pennsylvania!!Below poverty level!!Margin of Error,Pennsylvania!!Percent below poverty level!!Estimate,Pennsylvania!!Percent below poverty level!!Margin of Error,Rhode Island!!Total!!Estimate,Rhode Island!!Total!!Margin of Error,Rhode Island!!Below poverty level!!Estimate,Rhode Island!!Below poverty level!!Margin of Error,Rhode Island!!Percent below poverty level!!Estimate,Rhode Island!!Percent below poverty level!!Margin of Error,South Carolina!!Total!!Estimate,South Carolina!!Total!!Margin of Error,South Carolina!!Below poverty level!!Estimate,South Carolina!!Below poverty level!!Margin of Error,South Carolina!!Percent below poverty level!!Estimate,South Carolina!!Percent below poverty level!!Margin of Error,South Dakota!!Total!!Estimate,South Dakota!!Total!!Margin of Error,South Dakota!!Below poverty level!!Estimate,South Dakota!!Below poverty level!!Margin of Error,South Dakota!!Percent below poverty level!!Estimate,South Dakota!!Percent below poverty level!!Margin of Error,Tennessee!!Total!!Estimate,Tennessee!!Total!!Margin of Error,Tennessee!!Below poverty level!!Estimate,Tennessee!!Below poverty level!!Margin of Error,Tennessee!!Percent below poverty level!!Estimate,Tennessee!!Percent below poverty level!!Margin of Error,Texas!!Total!!Estimate,Texas!!Total!!Margin of Error,Texas!!Below poverty level!!Estimate,Texas!!Below poverty level!!Margin of Error,Texas!!Percent below poverty level!!Estimate,Texas!!Percent below poverty level!!Margin of Error,Utah!!Total!!Estimate,Utah!!Total!!Margin of Error,Utah!!Below poverty level!!Estimate,Utah!!Below poverty level!!Margin of Error,Utah!!Percent below poverty level!!Estimate,Utah!!Percent below poverty level!!Margin of Error,Vermont!!Total!!Estimate,Vermont!!Total!!Margin of Error,Vermont!!Below poverty level!!Estimate,Vermont!!Below poverty level!!Margin of Error,Vermont!!Percent below poverty level!!Estimate,Vermont!!Percent below poverty level!!Margin of Error,Virginia!!Total!!Estimate,Virginia!!Total!!Margin of Error,Virginia!!Below poverty level!!Estimate,Virginia!!Below poverty level!!Margin of Error,Virginia!!Percent below poverty level!!Estimate,Virginia!!Percent below poverty level!!Margin of Error,Washington!!Total!!Estimate,Washington!!Total!!Margin of Error,Washington!!Below poverty level!!Estimate,Washington!!Below poverty level!!Margin of Error,Washington!!Percent below poverty level!!Estimate,Washington!!Percent below poverty level!!Margin of Error,West Virginia!!Total!!Estimate,West Virginia!!Total!!Margin of Error,West Virginia!!Below poverty level!!Estimate,West Virginia!!Below poverty level!!Margin of Error,West Virginia!!Percent below poverty level!!Estimate,West Virginia!!Percent below poverty level!!Margin of Error,Wisconsin!!Total!!Estimate,Wisconsin!!Total!!Margin of Error,Wisconsin!!Below poverty level!!Estimate,Wisconsin!!Below poverty level!!Margin of Error,Wisconsin!!Percent below poverty level!!Estimate,Wisconsin!!Percent below poverty level!!Margin of Error,Wyoming!!Total!!Estimate,Wyoming!!Total!!Margin of Error,Wyoming!!Below poverty level!!Estimate,Wyoming!!Below poverty level!!Margin of Error,Wyoming!!Percent below poverty level!!Estimate,Wyoming!!Percent below poverty level!!Margin of Error,Puerto Rico!!Total!!Estimate,Puerto Rico!!Total!!Margin of Error,Puerto Rico!!Below poverty level!!Estimate,Puerto Rico!!Below poverty level!!Margin of Error,Puerto Rico!!Percent below poverty level!!Estimate,Puerto Rico!!Percent below poverty level!!Margin of Error
Population for whom poverty status is determined,"4,716,105","±2,548","883,371","±20,758",18.70%,±0.4,"718,359","±1,166","67,016","±4,778",9.30%,±0.7,"6,477,191","±3,417","1,206,460","±32,132",18.60%,±0.5,"2,873,340","±3,117","565,469","±16,418",19.70%,±0.6,"37,593,091","±8,648","6,328,824","±64,631",16.80%,±0.2,"5,151,461","±2,077","667,446","±21,463",13.00%,±0.4,"3,485,353","±2,242","373,900","±14,722",10.70%,±0.4,"900,322","±1,123","111,327","±9,589",12.40%,±1.1,"611,788",±780,"115,551","±7,400",18.90%,±1.2,"19,129,950","±7,199","3,253,333","±61,090",17.00%,±0.3,"9,720,914","±4,997","1,843,768","±35,778",19.00%,±0.4,"1,367,662","±1,488","148,368","±10,323",10.80%,±0.8,"1,582,911","±1,262","246,550","±15,129",15.60%,±1.0,"12,576,680","±3,928","1,845,393","±34,145",14.70%,±0.3,"6,367,890","±3,100","1,015,127","±24,249",15.90%,±0.4,"2,991,670","±1,604","379,127","±13,393",12.70%,±0.4,"2,811,722","±2,188","393,358","±17,298",14.00%,±0.6,"4,266,556","±2,510","800,635","±19,947",18.80%,±0.5,"4,494,989","±2,903","888,019","±24,140",19.80%,±0.5,"1,293,827","±1,147","180,639","±8,805",14.00%,±0.7,"5,788,159","±2,967","585,571","±19,629",10.10%,±0.3,"6,456,530","±2,610","770,513","±23,021",11.90%,±0.4,"9,669,513","±4,111","1,648,436","±25,647",17.00%,±0.3,"5,292,348","±2,336","592,422","±16,554",11.20%,±0.3,"2,893,768","±2,850","695,915","±21,951",24.00%,±0.8,"5,861,009","±3,082","931,066","±25,159",15.90%,±0.4,"990,603",±976,"163,637","±9,336",16.50%,±0.9,"1,815,565","±1,350","239,433","±11,539",13.20%,±0.6,"2,750,476","±2,092","433,576","±18,630",15.80%,±0.7,"1,281,181","±1,408","111,495","±9,003",8.70%,±0.7,"8,721,010","±3,187","998,549","±28,143",11.40%,±0.3,"2,045,402","±1,557","448,461","±14,432",21.90%,±0.7,"19,133,973","±5,745","3,055,645","±41,913",16.00%,±0.2,"9,588,277","±3,839","1,715,397","±30,951",17.90%,±0.3,"698,199",±719,"82,398","±5,117",11.80%,±0.7,"11,248,753","±4,641","1,796,942","±35,664",16.00%,±0.3,"3,735,207","±2,100","626,906","±13,621",16.80%,±0.4,"3,852,871","±2,320","642,138","±19,715",16.70%,±0.5,"12,353,256","±3,882","1,690,405","±39,229",13.70%,±0.3,"1,010,827","±1,740","144,446","±9,182",14.30%,±0.9,"4,631,801","±2,952","860,380","±21,666",18.60%,±0.5,"815,049","±1,215","115,454","±6,396",14.20%,±0.8,"6,335,295","±3,095","1,126,772","±24,666",17.80%,±0.4,"25,834,229","±6,476","4,530,039","±65,158",17.50%,±0.3,"2,851,587","±2,386","361,181","±15,958",12.70%,±0.6,"602,538",±524,"74,058","±5,273",12.30%,±0.9,"8,010,544","±3,323","938,733","±25,914",11.70%,±0.3,"6,836,262","±3,828","967,282","±26,419",14.10%,±0.4,"1,798,266","±1,983","332,347","±12,755",18.50%,±0.7,"5,593,197","±2,530","755,551","±17,896",13.50%,±0.3,"569,307",±563,"62,039","±5,844",10.90%,±1.0,"3,581,841","±2,112","1,626,879","±25,081",45.40%,±0.7
AGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
    Under 18 years,"1,094,482","±3,811","297,591","±10,611",27.20%,±1.0,"184,661","±1,396","22,377","±2,512",12.10%,±1.4,"1,589,602","±3,544","421,100","±16,195",26.50%,±1.0,"697,422","±3,137","202,456","±9,231",29.00%,±1.3,"9,029,269","±9,420","2,121,351","±33,609",23.50%,±0.4,"1,226,054","±3,825","206,642","±11,222",16.90%,±0.9,"775,131","±2,346","112,723","±6,937",14.50%,±0.9,"200,654","±1,074","36,060","±5,285",18.00%,±2.6,"109,340",±878,"29,705","±3,839",27.20%,±3.5,"3,954,275","±7,498","968,765","±29,946",24.50%,±0.8,"2,456,254","±5,501","650,910","±19,942",26.50%,±0.8,"302,318","±1,615","40,288","±4,898",13.30%,±1.6,"421,646","±1,745","80,676","±7,990",19.10%,±1.9,"2,974,889","±4,487","616,060","±19,371",20.70%,±0.6,"1,553,397","±4,199","345,056","±13,496",22.20%,±0.9,"712,071","±2,700","115,194","±7,147",16.20%,±1.0,"709,813","±2,699","132,460","±9,451",18.70%,±1.3,"994,926","±3,779","251,262","±11,233",25.30%,±1.1,"1,096,920","±3,046","304,244","±12,726",27.70%,±1.2,"255,203","±1,625","45,159","±4,289",17.70%,±1.7,"1,326,375","±3,245","180,351","±11,422",13.60%,±0.9,"1,370,296","±2,864","223,480","±10,083",16.30%,±0.7,"2,198,976","±4,770","523,798","±13,446",23.80%,±0.6,"1,258,929","±3,249","176,719","±8,863",14.00%,±0.7,"724,578","±3,084","246,298","±10,676",34.00%,±1.5,"1,367,766","±4,088","304,178","±13,325",22.20%,±1.0,"219,350","±1,741","46,806","±4,720",21.30%,±2.1,"456,064","±2,016","80,653","±7,196",17.70%,±1.6,"651,791","±2,314","147,696","±10,102",22.70%,±1.5,"265,245","±1,835","27,122","±4,144",10.20%,±1.6,"1,996,508","±3,347","333,375","±14,342",16.70%,±0.7,"502,640","±2,204","156,610","±6,608",31.20%,±1.3,"4,166,450","±6,009","950,077","±19,378",22.80%,±0.5,"2,245,986","±5,312","565,996","±17,510",25.20%,±0.8,"158,720","±1,459","19,070","±2,407",12.00%,±1.5,"2,600,819","±5,330","591,328","±18,830",22.70%,±0.7,"930,279","±2,421","223,114","±7,632",24.00%,±0.8,"842,193","±2,892","182,088","±9,535",21.60%,±1.1,"2,665,896","±4,577","516,390","±18,447",19.40%,±0.7,"208,700","±2,154","44,923","±4,569",21.50%,±2.2,"1,062,653","±3,252","291,832","±12,157",27.50%,±1.1,"202,999","±1,608","37,739","±3,460",18.60%,±1.7,"1,468,067","±4,466","389,536","±11,208",26.50%,±0.7,"6,952,776","±7,479","1,740,560","±34,758",25.00%,±0.5,"883,199","±2,436","130,345","±8,624",14.80%,±1.0,"122,125","±1,086","18,697","±2,632",15.30%,±2.1,"1,835,964","±4,529","288,139","±11,764",15.70%,±0.6,"1,566,636","±3,947","295,069","±12,513",18.80%,±0.8,"370,447","±2,172","100,008","±6,456",27.00%,±1.7,"1,283,530","±3,107","236,697","±10,537",18.40%,±0.8,"137,889","±1,708","18,187","±2,965",13.20%,±2.1,"808,407","±2,128","462,882","±11,004",57.30%,±1.4
        Related children under 18 years,"1,090,655","±4,301","293,936","±10,474",27.00%,±1.0,"183,947","±1,592","21,680","±2,558",11.80%,±1.4,"1,578,782","±4,128","410,802","±16,209",26.00%,±1.0,"693,298","±3,466","198,516","±9,517",28.60%,±1.3,"8,984,586","±11,956","2,078,671","±33,769",23.10%,±0.4,"1,220,859","±4,052","201,750","±10,933",16.50%,±0.9,"772,594","±2,664","110,426","±7,071",14.30%,±0.9,"199,523","±1,129","35,193","±5,130",17.60%,±2.6,"108,655","±1,017","29,020","±3,889",26.70%,±3.6,"3,935,989","±8,075","951,379","±29,810",24.20%,±0.8,"2,447,221","±6,013","642,195","±20,081",26.20%,±0.8,"299,959","±1,858","38,026","±4,886",12.70%,±1.6,"419,758","±1,807","78,895","±7,986",18.80%,±1.9,"2,963,544","±4,854","605,355","±19,714",20.40%,±0.7,"1,545,169","±4,555","337,267","±13,529",21.80%,±0.9,"707,568","±2,797","111,119","±7,127",15.70%,±1.0,"706,152","±3,216","129,113","±9,521",18.30%,±1.3,"990,325","±3,985","247,062","±11,123",24.90%,±1.1,"1,091,924","±3,474","299,489","±12,621",27.40%,±1.2,"252,724","±1,836","43,014","±4,157",17.00%,±1.6,"1,321,256","±3,351","175,540","±11,456",13.30%,±0.9,"1,364,190","±3,306","217,747","±9,966",16.00%,±0.7,"2,187,246","±5,184","512,714","±13,432",23.40%,±0.6,"1,253,968","±3,518","172,247","±8,737",13.70%,±0.7,"721,077","±3,322","243,030","±10,682",33.70%,±1.5,"1,360,210","±4,309","296,877","±13,351",21.80%,±1.0,"218,346","±1,815","45,829","±4,658",21.00%,±2.1,"453,847","±2,211","78,551","±7,105",17.30%,±1.6,"648,071","±2,577","143,976","±10,113",22.20%,±1.6,"263,484","±2,133","25,586","±4,004",9.70%,±1.5,"1,989,205","±3,718","326,859","±14,366",16.40%,±0.7,"500,786","±2,295","154,970","±6,541",30.90%,±1.3,"4,149,505","±6,937","934,576","±19,084",22.50%,±0.5,"2,234,819","±6,020","555,621","±17,415",24.90%,±0.8,"158,244","±1,483","18,621","±2,341",11.80%,±1.4,"2,587,762","±5,945","579,687","±18,799",22.40%,±0.7,"924,098","±2,635","217,522","±7,554",23.50%,±0.8,"835,884","±3,256","175,916","±9,581",21.00%,±1.1,"2,652,339","±5,174","503,395","±18,462",19.00%,±0.7,"207,901","±2,232","44,183","±4,457",21.30%,±2.1,"1,059,331","±3,517","288,705","±12,147",27.30%,±1.1,"202,028","±1,765","36,817","±3,418",18.20%,±1.7,"1,462,047","±4,524","383,703","±11,269",26.20%,±0.8,"6,930,445","±8,248","1,719,957","±34,106",24.80%,±0.5,"879,835","±2,799","127,079","±8,596",14.40%,±1.0,"121,159","±1,198","17,731","±2,627",14.60%,±2.2,"1,827,846","±4,542","280,617","±11,822",15.40%,±0.6,"1,555,151","±4,793","284,067","±12,446",18.30%,±0.8,"368,257","±2,377","97,818","±6,406",26.60%,±1.7,"1,275,818","±3,303","229,299","±10,460",18.00%,±0.8,"137,475","±1,721","17,773","±2,993",12.90%,±2.1,"806,801","±2,269","461,528","±10,954",57.20%,±1.4
    18 to 64 years,"2,919,552","±3,949","511,391","±13,108",17.50%,±0.4,"469,111","±1,525","41,288","±3,130",8.80%,±0.7,"3,880,768","±1,889","695,810","±19,345",17.90%,±0.5,"1,737,929","±2,916","316,939","±9,975",18.20%,±0.6,"23,866,742","±4,366","3,719,280","±41,345",15.60%,±0.2,"3,296,266","±3,538","414,460","±12,238",12.60%,±0.4,"2,188,686","±1,365","222,573","±9,497",10.20%,±0.4,"556,643",±796,"64,934","±5,887",11.70%,±1.1,"431,055",±643,"73,367","±4,826",17.00%,±1.1,"11,597,278","±4,800","1,902,676","±35,715",16.40%,±0.3,"6,102,742","±5,079","1,068,041","±20,169",17.50%,±0.3,"849,566",±902,"92,621","±5,978",10.90%,±0.7,"941,984","±1,761","147,855","±8,905",15.70%,±0.9,"7,925,906","±3,352","1,081,022","±19,933",13.60%,±0.3,"3,935,907","±3,249","600,853","±14,036",15.30%,±0.4,"1,824,431","±2,399","228,205","±7,966",12.50%,±0.4,"1,714,479","±2,787","230,162","±9,373",13.40%,±0.5,"2,658,829","±3,283","480,593","±11,587",18.10%,±0.4,"2,811,237","±2,761","509,189","±15,046",18.10%,±0.5,"809,767","±1,729","114,763","±5,760",14.20%,±0.7,"3,693,064","±2,566","343,532","±11,380",9.30%,±0.3,"4,134,588","±2,208","463,507","±14,791",11.20%,±0.4,"6,022,850","±3,102","1,004,638","±16,792",16.70%,±0.3,"3,308,145","±2,495","362,093","±9,879",10.90%,±0.3,"1,768,800","±2,388","390,895","±13,433",22.10%,±0.8,"3,623,173","±3,402","545,324","±14,715",15.10%,±0.4,"611,031","±1,618","102,028","±5,406",16.70%,±0.9,"1,106,904","±1,507","137,514","±5,828",12.40%,±0.5,"1,722,460","±1,404","253,138","±10,126",14.70%,±0.6,"820,800","±1,796","73,431","±5,800",8.90%,±0.7,"5,479,399","±2,160","563,642","±15,666",10.30%,±0.3,"1,241,166","±1,786","256,495","±9,340",20.70%,±0.7,"12,238,404","±4,106","1,789,322","±28,154",14.60%,±0.2,"5,977,722","±3,785","1,012,788","±18,387",16.90%,±0.3,"443,032","±1,332","54,230","±3,370",12.20%,±0.8,"6,966,702","±3,713","1,064,327","±20,426",15.30%,±0.3,"2,276,586","±2,131","353,810","±8,920",15.50%,±0.4,"2,416,597","±2,554","406,806","±13,270",16.80%,±0.5,"7,676,344","±3,906","1,002,905","±22,622",13.10%,±0.3,"646,959","±1,369","86,376","±5,856",13.40%,±0.9,"2,861,489","±2,702","496,555","±13,263",17.40%,±0.5,"494,044","±1,384","65,802","±4,335",13.30%,±0.9,"3,945,718","±3,709","647,870","±17,013",16.40%,±0.4,"15,999,252","±6,024","2,472,655","±36,077",15.50%,±0.2,"1,689,565","±1,662","210,760","±9,564",12.50%,±0.6,"381,055","±1,056","47,447","±3,236",12.50%,±0.8,"5,094,970","±4,513","571,095","±15,709",11.20%,±0.3,"4,339,179","±2,792","596,974","±15,978",13.80%,±0.4,"1,116,857","±1,794","202,992","±8,012",18.20%,±0.7,"3,489,285","±2,740","445,070","±10,308",12.80%,±0.3,"356,025","±1,829","38,148","±3,785",10.70%,±1.1,"2,181,278",±970,"924,531","±16,461",42.40%,±0.8
